Price,Manufacturer,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
10976,23,2010,2,1,1,1.6,156000,4.0,1,1,1,0,0,12
19444,16,2013,9,0,5,1.5,100000,4.0,0,1,1,0,1,8
3293,58,2014,9,1,5,5.7,0,8.0,0,0,1,0,14,12
6272,58,2008,3,0,2,1.5,240000,4.0,0,1,1,0,14,6
56450,45,2011,4,1,5,3.5,171000,6.0,2,0,1,0,1,10
220,8,2014,3,1,2,1.4,110958,4.0,0,1,1,0,1,0
4234,23,2012,9,1,2,2.4,123862,4.0,0,1,1,0,14,12
3920,58,2016,9,1,5,1.8,155942,4.0,0,1,1,0,12,12
18500,23,2014,9,1,5,1.6,179664,4.0,0,1,1,0,12,4
19500,41,2011,4,1,5,4.0,127000,6.0,2,0,1,0,1,12
28852,5,2013,4,1,5,2.0,10000,4.0,0,0,1,0,8,12
8781,18,2016,9,1,5,2.5,116786,4.0,0,2,1,0,1,12
23207,58,2011,4,1,5,2.5,198400,4.0,0,0,1,0,6,8
17346,23,2012,3,1,1,1.6,151136,4.0,0,1,1,0,14,4
13172,28,2015,9,0,5,1.8,72000,4.0,1,1,1,0,14,6
1568,36,2016,9,1,1,3.5,77205,6.0,0,2,1,0,7,12
29793,5,2011,9,1,5,3.0,123803,6.0,2,2,1,0,14,8
30906,58,2014,3,1,5,1.5,42000,4.0,0,1,1,0,7,4
10820,5,2012,4,1,1,3.0,229966,6.0,0,0,1,0,1,0
10900,58,2012,3,0,2,1.5,244800,4.0,0,1,1,0,1,12
9408,21,2003,9,0,5,2.4,180000,4.0,2,1,1,1,2,4
4077,32,2011,3,1,2,1.8,228610,4.0,0,1,1,0,1,0
42987,54,2017,4,1,5,1.6,60013,4.0,0,1,1,0,14,4
15681,15,2012,3,1,5,1.4,58000,4.0,1,1,0,0,14,12
30712,23,2017,4,1,1,1.7,50380,4.0,0,1,1,0,14,4
19914,58,2012,3,0,2,1.8,110000,4.0,0,1,1,0,1,8
9722,41,2008,3,0,5,1.5,170000,4.0,0,1,1,1,1,2
33076,23,2018,9,1,5,1.6,41523,4.0,0,1,1,0,2,4
18503,23,2016,9,1,4,1.6,33091,4.0,0,1,1,0,12,4
7527,16,1997,6,1,1,2.5,1000,4.0,1,2,1,0,14,0
12858,16,2011,3,0,5,1.4,160000,4.0,1,1,1,0,14,4
549,58,2016,4,1,2,2.5,74053,4.0,0,0,1,0,2,12
12544,21,2013,3,0,2,1.3,175930,4.0,0,1,1,0,12,0
470,23,2015,9,1,2,2.4,135730,4.0,0,1,1,0,12,0
314,36,2017,4,1,5,2.0,46413,4.0,0,0,1,0,2,0
9408,16,1998,6,0,1,2.5,11111,4.0,1,2,1,0,14,2
2979,0,2010,9,1,5,2.4,203061,4.0,0,1,1,0,2,12
35902,23,2016,4,1,1,2.0,99821,4.0,0,1,1,0,14,4
15053,36,2004,6,0,1,2.2,169000,6.0,1,2,1,0,14,2
11676,8,2010,9,1,5,1.8,153966,4.0,0,1,1,0,12,4
13172,58,2014,3,0,2,1.5,70000,4.0,2,1,1,1,12,8
43592,23,2015,4,1,5,2.0,76000,4.0,2,0,1,0,1,12
706,58,2010,4,1,2,1.8,221760,4.0,0,1,1,0,2,12
18189,23,2013,9,0,5,1.8,115200,4.0,2,1,1,0,7,6
10036,16,2015,9,1,2,2.0,100747,4.0,0,1,1,0,6,0
48566,16,2015,4,1,5,3.5,143604,4.0,0,1,1,0,14,4
25089,5,2014,4,1,1,3.0,141384,6.0,0,0,1,0,2,0
16621,58,2013,9,0,2,2.5,136861,4.0,0,1,1,0,2,0
12544,16,2013,9,0,2,2.0,144000,4.0,0,1,1,0,2,10
8154,36,1998,9,1,0,3.2,220000,6.0,2,2,1,0,1,6
31361,36,2009,10,0,1,2.2,350000,4.0,1,2,1,0,6,2
34635,21,2019,9,1,5,2.0,2927,4.0,0,1,1,0,7,4
18503,41,2012,4,0,5,4.0,138965,6.0,0,0,1,0,1,8
16308,61,2011,9,0,5,2.0,97600,6.0,2,1,1,0,1,10
21012,58,2013,3,0,2,1.8,243200,4.0,0,1,1,0,12,12
7213,21,2005,9,0,5,1.3,176000,4.0,3,1,1,1,1,8
13485,61,2012,9,1,5,2.5,160000,4.0,0,2,1,0,2,0
6586,8,2009,9,1,5,1.6,75996,4.0,0,1,1,0,1,4
15132,23,2010,9,1,5,2.0,185120,4.0,0,1,1,0,12,4
12231,21,2010,3,0,5,1.3,93000,4.0,0,1,1,1,2,2
15850,23,2012,9,1,5,2.0,187794,4.0,0,1,1,0,5,4
6269,8,2009,9,1,5,1.2,73816,4.0,0,1,1,0,12,4
20266,23,2011,9,1,5,1.6,94910,4.0,0,1,1,0,12,4
282,23,2012,9,1,2,2.4,226814,4.0,0,1,1,0,1,0
54346,23,2018,4,1,1,2.0,46503,4.0,0,1,1,0,7,4
1019,28,2017,9,1,5,2.0,11971,4.0,0,1,1,0,12,12
4077,36,1995,9,0,5,1.8,2014,4.0,1,2,1,0,1,2
18817,28,2012,9,1,2,2.4,119700,4.0,2,1,1,0,14,10
549,28,2018,9,1,5,2.0,91283,4.0,0,1,1,0,14,12
40769,58,2016,4,0,5,2.5,60000,4.0,2,1,1,0,4,8
12388,36,2010,9,1,1,3.5,189530,6.0,0,0,1,0,1,12
14454,23,2010,9,1,5,2.0,171734,4.0,0,1,1,0,12,4
6611,58,2013,3,1,2,1.5,143686,4.0,0,1,1,0,14,4
7527,58,2012,4,1,5,2.5,157232,4.0,0,1,1,0,12,12
392,16,2013,9,1,2,2.0,215965,4.0,0,1,1,0,1,0
47042,32,2015,4,1,5,4.6,106918,8.0,0,0,1,0,1,0
25089,23,2017,9,0,5,2.4,50000,4.0,2,1,1,0,14,10
10663,5,2003,9,0,5,2.5,76000,6.0,0,2,1,0,12,6
20385,36,1998,6,1,1,2.9,111111,5.0,1,2,1,0,14,1
6899,55,2015,4,1,5,2.5,90392,4.0,0,0,1,0,14,0
8154,5,2011,4,1,5,4.4,147677,8.0,0,0,1,0,11,12
21012,58,2012,9,1,5,2.5,101000,4.0,2,1,1,0,7,8
5645,58,2010,9,1,2,3.3,345405,6.0,0,0,1,0,12,12
16000,21,2018,7,0,2,1.5,0,4.0,0,1,1,1,2,2
21009,23,2010,7,1,1,2.5,92336,4.0,0,1,1,0,12,4
64917,36,2015,9,1,5,2.0,83000,6.0,2,2,1,0,1,12
30734,36,2014,9,1,1,3.5,200179,6.0,0,0,1,0,1,12
19757,16,2013,3,1,2,2.0,93450,4.0,0,1,1,0,14,10
39026,32,2011,9,1,5,3.5,63905,4.0,0,1,1,0,12,4
6272,5,1999,9,1,5,2.2,55000,6.0,1,2,1,0,2,2
24462,36,2008,9,1,1,3.0,292000,6.0,2,2,1,0,12,12
13172,58,2013,3,0,2,1.5,0,4.0,2,1,1,0,14,12
17562,3,2010,9,1,5,2.0,220000,4.0,2,0,1,0,1,8
188,5,2011,4,1,5,3.0,196330,6.0,0,0,1,0,14,12
4077,16,2013,9,1,2,2.0,320554,4.0,0,1,1,0,14,0
50526,21,2017,9,1,5,2.0,41747,4.0,0,1,1,0,14,4
48610,58,2016,4,0,2,2.5,19000,4.0,2,0,1,0,2,12
4077,55,2005,10,0,5,2.0,234082,4.0,2,0,1,1,14,4
627,5,2013,4,1,5,4.4,118656,8.0,0,0,1,0,1,12
2117,61,2012,9,1,1,2.0,150285,4.0,0,1,1,0,12,12
19444,16,2015,9,0,5,2.5,90000,4.0,2,1,1,0,1,8
15681,58,2010,9,0,2,1.8,133000,4.0,3,1,1,0,14,10
1176,58,2015,3,1,2,1.8,134835,4.0,0,1,1,0,7,12
7527,58,2002,9,0,5,1.0,90000,4.0,0,1,0,1,9,2
5175,58,2001,1,0,5,1.0,175000,4.0,0,1,0,1,9,2
52059,32,2012,4,1,5,4.6,229334,8.0,0,0,1,0,1,0
16621,36,2011,9,1,1,3.5,119379,6.0,0,0,1,0,12,12
470,36,2010,9,1,5,5.5,199203,8.0,0,2,1,0,1,12
52106,54,2016,4,1,1,2.2,94638,4.0,0,1,1,0,7,4
18503,58,2007,9,1,2,2.4,22000,4.0,0,1,1,0,12,10
40,58,2014,3,1,4,1.4,256000,4.0,0,1,1,0,14,8
9000,56,2014,3,0,5,0.7,11000,3.0,0,1,1,1,12,2
21326,23,2016,9,0,5,2.0,67000,4.0,2,1,1,0,1,12
30,21,2012,3,0,5,1.3,145000,4.0,0,1,1,1,12,6
19444,39,2015,4,0,5,2.4,177600,4.0,0,1,1,0,1,7
1411,56,2013,9,1,5,2.0,193504,4.0,0,1,1,0,11,0
2500,42,1997,2,0,5,2.0,290000,4.0,1,1,1,0,11,2
11604,28,2013,9,1,5,2.4,180800,4.0,0,1,1,0,14,4
14113,3,2008,9,1,5,2.0,190400,6.0,3,1,1,0,1,12
251,58,2019,9,1,2,2.5,39552,4.0,0,1,1,0,1,12
8311,16,2014,9,0,5,1.6,107738,4.0,2,1,1,0,2,12
15994,8,2012,9,1,5,1.4,74000,4.0,0,1,1,0,12,8
7213,42,2000,3,0,5,1.6,215000,4.0,0,1,0,0,12,0
13172,58,2010,9,1,2,1.8,368000,4.0,3,1,1,0,7,11
15994,36,1998,2,0,1,2.8,0,6.0,1,2,0,0,2,2
27174,8,2015,4,1,1,2.2,69320,4.0,0,1,1,0,12,4
314,58,2008,4,1,2,3.3,0,6.0,0,0,1,0,12,12
14113,21,2012,9,1,2,1.5,142000,4.0,0,1,1,0,14,8
22580,58,2014,9,1,5,2.5,29800,4.0,0,1,1,0,14,6
8311,21,2006,3,0,5,1.3,163000,4.0,3,1,1,1,12,2
20918,28,2015,9,1,5,1.6,41250,4.0,0,1,1,0,1,4
4077,58,2012,9,1,2,2.5,214098,4.0,0,1,1,0,12,12
16308,36,2004,9,1,5,3.2,130000,6.0,2,2,1,1,12,8
1725,36,2012,4,1,1,4.6,180659,8.0,0,0,1,0,1,12
27356,23,2016,9,1,4,0.0,65004,4.0,0,1,1,0,14,4
470,3,2012,4,1,5,2.0,340106,4.0,0,0,1,0,14,0
470,32,2010,4,1,5,3.5,138070,6.0,0,0,1,0,1,12
82166,5,2015,4,1,5,3.0,80000,6.0,2,0,1,0,2,12
10976,36,2005,7,0,1,2.2,215000,4.0,1,2,1,0,2,6
18519,8,2013,9,1,1,2.0,163855,4.0,0,1,1,0,14,4
9408,58,2007,3,0,2,1.5,85000,4.0,0,1,1,0,5,10
1098,21,2010,3,1,2,1.3,187312,4.0,0,1,1,0,2,0
13877,8,2013,9,1,5,1.8,137538,4.0,0,1,1,0,1,4
3293,32,2015,4,1,5,3.5,71939,6.0,0,0,1,0,1,12
23521,16,2015,9,0,2,2.0,84800,4.0,0,1,1,0,12,12
7056,23,2011,9,1,4,2.0,85419,4.0,0,1,1,0,14,4
21790,54,2016,4,1,1,1.6,40598,4.0,0,1,1,0,14,4
7840,61,2004,4,1,0,3.2,140000,6.0,0,0,1,0,12,8
65858,58,2019,9,1,5,2.5,7000,4.0,0,1,1,0,1,10
13476,23,2010,9,1,5,1.6,132967,4.0,0,1,1,0,7,4
25089,58,2013,9,0,2,2.5,134700,4.0,3,1,1,0,1,12
22266,8,2017,4,1,5,2.0,48432,4.0,0,1,1,0,1,4
6743,32,2016,3,1,2,1.8,71904,4.0,0,1,1,0,14,0
6272,41,2005,3,0,5,1.5,156000,4.0,0,1,1,1,6,7
4077,16,1998,9,0,5,1.5,11580,4.0,1,1,2,0,2,2
392,58,2012,9,1,2,2.5,314373,4.0,0,1,1,0,7,12
5645,39,2000,4,0,5,1.8,10000,4.0,0,1,0,0,11,12
7840,36,2000,2,1,4,2.0,0,4.0,1,2,1,0,2,8
1646,5,2012,9,1,5,3.0,129834,6.0,0,2,1,0,2,12
12544,41,2003,7,1,4,3.0,185000,6.0,2,0,1,1,5,12
15681,23,2014,9,1,5,1.8,149000,4.0,2,1,1,0,7,10
10349,23,2008,9,1,5,3.8,136192,4.0,0,1,1,0,1,4
941,58,2013,9,1,2,2.5,225510,4.0,0,1,1,0,14,12
549,16,2016,9,1,5,2.0,50195,4.0,0,1,1,0,7,12
42987,23,2017,9,1,5,2.0,13148,4.0,0,1,1,0,1,4
862,36,2017,4,1,5,3.5,53070,6.0,0,2,1,0,2,12
10976,23,2015,9,1,4,2.0,669145,4.0,0,1,1,0,14,4
5645,58,2012,3,0,2,1.5,99000,4.0,0,1,1,0,14,4
27093,8,2016,4,1,1,1.6,51287,4.0,0,1,1,0,7,4
17719,58,2013,9,1,2,1.8,268800,4.0,0,1,1,0,1,10
19757,55,2014,4,0,5,2.5,145000,4.0,3,0,1,0,14,7
4704,58,2010,9,1,2,1.8,319301,4.0,0,1,1,0,14,12
282,36,2008,4,1,1,3.0,213998,6.0,0,0,1,0,12,12
23678,8,2015,4,1,1,2.0,30000,4.0,0,1,1,0,12,4
250,58,2019,4,0,1,3.0,33000,6.0,0,0,1,0,14,12
40983,23,2014,4,1,1,2.0,120871,4.0,0,1,1,0,12,4
13463,23,2009,1,1,5,3.8,187143,4.0,0,1,1,0,14,4
5018,28,2017,4,1,5,2.4,63803,4.0,0,1,1,0,14,12
941,8,2018,9,1,2,1.5,43128,4.0,0,1,1,0,12,12
1098,58,2014,9,1,5,2.5,254230,4.0,0,1,1,0,1,12
13485,16,2012,3,0,5,1.6,100300,4.0,0,1,1,0,1,2
392,58,2013,9,1,5,2.5,78670,4.0,0,1,1,0,12,12
37633,23,2017,4,0,5,2.4,79309,4.0,0,1,1,0,1,7
39615,58,2015,3,1,5,1.5,43578,4.0,0,1,1,0,12,4
5018,58,2013,9,1,2,2.5,190549,4.0,0,1,1,0,1,12
157,16,2014,9,1,2,2.0,186048,4.0,0,1,1,0,1,0
9252,54,2009,4,1,1,2.7,60227,4.0,0,1,1,0,12,4
21953,58,2013,9,1,5,2.5,78082,4.0,2,1,1,0,1,12
132971,16,2016,9,1,5,3.5,30573,4.0,0,1,1,0,14,4
188,16,2008,9,1,2,0.4,209843,4.0,0,1,1,0,7,0
10349,5,2004,9,1,5,2.5,250000,6.0,0,2,1,0,7,4
19130,23,2014,9,1,1,1.6,142495,4.0,0,1,1,0,14,4
21326,58,2015,9,1,2,2.5,14004,4.0,0,1,1,0,1,8
40456,5,2012,9,1,5,3.0,176480,4.0,2,2,1,0,1,12
10349,58,2014,3,0,2,1.5,134800,4.0,3,1,1,1,12,2
13799,21,2010,3,0,2,1.3,112000,4.0,0,1,1,0,12,4
50,58,2008,3,1,2,1.5,135000,4.0,0,1,1,0,0,6
22894,36,2000,6,0,1,2.7,333333,5.0,1,2,1,0,6,2
31361,58,2016,9,1,5,2.5,54400,4.0,0,1,1,0,1,8
7213,39,1995,4,0,1,2.5,1958,4.0,0,0,1,0,2,2
4547,23,2017,9,1,5,2.0,115974,4.0,0,1,1,0,14,12
1882,58,2009,9,1,2,1.5,142426,4.0,0,1,1,0,14,12
41811,54,2017,4,1,1,1.6,33216,4.0,0,1,1,0,2,4
39201,36,2011,4,1,1,3.0,74500,6.0,2,0,1,0,1,12
37000,23,2016,4,1,1,2.0,136027,4.0,0,1,1,0,1,4
11000,36,1999,9,1,0,3.5,0,6.0,0,0,1,0,1,2
10349,58,2016,9,1,5,2.5,70066,4.0,0,1,1,0,14,12
29793,5,2013,1,1,5,3.0,98000,8.0,0,2,0,0,14,12
6586,42,1998,9,0,5,1.6,195256,4.0,0,1,1,0,2,4
10036,58,2004,9,0,5,2.0,138643,4.0,0,1,1,1,12,8
22894,23,2014,9,1,2,2.4,76000,4.0,0,1,1,0,1,7
15053,16,2015,9,0,5,1.6,108000,4.0,2,1,1,0,1,8
7056,23,2011,9,1,4,2.0,61208,4.0,0,1,1,0,14,4
25889,23,2016,9,1,5,1.6,63276,4.0,0,1,1,0,14,4
16621,36,2011,9,1,1,3.5,119379,6.0,0,0,1,0,12,12
20005,23,2012,9,1,5,1.6,104997,4.0,0,1,1,0,14,4
22894,8,2017,9,0,5,1.4,46800,4.0,0,1,1,0,1,6
19130,58,2013,9,0,2,1.8,65000,4.0,3,1,1,1,12,8
4359,8,2007,4,1,1,2.0,52699,4.0,0,1,1,0,12,4
14740,28,2014,9,0,5,1.6,76800,4.0,0,1,1,0,1,4
43868,54,2018,4,1,1,1.6,200401,4.0,0,1,1,0,2,4
47000,32,2012,4,1,5,3.5,170000,6.0,2,0,1,0,1,12
15994,58,2014,9,0,5,2.5,1440000,4.0,0,1,1,0,12,0
3450,27,1997,4,1,5,4.0,0,6.0,0,0,1,0,11,2
17562,24,2017,4,1,5,5.6,54854,8.0,0,2,1,0,12,12
784,58,2009,4,1,2,3.3,472304,6.0,0,0,1,0,14,12
2195,58,2002,3,0,5,1.8,150000,4.0,0,1,1,1,12,4
7527,55,2013,4,1,5,2.5,263459,4.0,0,0,1,0,2,0
8781,21,2007,3,0,5,1.3,188000,4.0,0,1,1,1,12,7
21012,58,2012,3,0,6,1.8,108773,4.0,0,1,1,0,7,10
22649,23,2010,4,1,1,2.0,166320,4.0,0,1,1,0,1,4
40983,23,2013,4,1,1,2.0,95000,4.0,0,1,1,0,1,4
19416,54,2010,4,1,1,2.7,181385,4.0,0,1,1,0,12,4
549,32,2008,4,1,5,4.7,0,8.0,0,0,1,0,14,0
16935,36,2005,6,0,1,2.2,183000,4.0,1,2,0,0,14,2
15681,23,2014,9,0,5,1.8,95000,4.0,0,1,1,0,2,0
9408,55,2003,4,0,5,2.5,270000,4.0,2,0,1,1,1,12
16621,58,2007,9,0,2,2.4,215000,4.0,0,1,1,0,12,4
2979,23,2013,9,1,5,2.4,191848,4.0,0,1,1,0,1,12
23207,8,2012,4,1,1,2.0,132043,4.0,0,1,1,0,14,4
12858,42,2005,3,0,1,1.3,18900,4.0,1,1,1,0,1,8
17249,28,2013,9,0,5,2.4,152480,6.0,2,1,1,0,12,6
7997,58,2007,9,0,2,1.5,453000,4.0,3,1,1,0,14,4
60,58,2002,9,0,5,1.3,100000,4.0,0,1,1,0,12,2
12541,58,2010,3,0,2,1.8,136000,4.0,3,1,1,0,12,8
14113,5,2004,9,1,5,3.0,416000,6.0,1,2,1,0,1,6
59006,23,2019,4,1,1,2.0,14000,4.0,0,1,1,0,7,4
8467,3,2014,4,1,1,3.0,98803,6.0,0,0,1,0,7,12
10349,58,2014,9,1,2,2.5,0,4.0,0,1,1,0,1,12
7527,41,2003,7,0,5,2.5,190000,4.0,0,1,1,1,14,2
20005,23,2011,9,1,5,1.6,94479,4.0,0,1,1,0,11,4
12388,58,2013,9,0,2,1.5,121840,4.0,2,1,1,1,3,4
392,58,2014,4,1,5,2.5,168661,4.0,0,1,1,0,14,12
15053,23,2013,9,1,5,2.4,52528,4.0,0,1,1,0,2,0
862,5,2012,4,1,5,3.0,133342,6.0,0,0,1,0,1,12
25264,23,2014,4,1,1,2.0,191980,4.0,0,1,1,0,14,4
21012,58,2018,9,1,5,1.5,20549,4.0,0,1,1,0,7,10
14113,36,2007,10,1,5,3.0,75000,8.0,2,2,1,1,14,12
4077,23,2012,9,1,2,2.4,259934,4.0,0,1,1,0,11,0
96749,23,2020,4,1,1,2.0,9146,4.0,0,1,1,0,14,4
42337,5,2014,9,1,5,2.0,156000,4.0,2,2,1,0,14,12
130,5,2006,4,1,5,4.4,90000,8.0,2,0,1,0,1,8
10976,21,2012,9,0,5,1.3,114000,4.0,0,1,1,1,14,4
16621,58,2012,3,0,5,1.8,158302,4.0,0,1,1,0,2,6
23734,23,2010,4,1,1,2.2,115505,4.0,0,1,1,0,14,4
1725,23,2012,3,1,5,1.6,104509,4.0,0,1,1,0,2,12
1019,32,2013,3,1,2,1.8,0,4.0,0,1,1,0,11,0
15681,5,2004,4,1,5,4.4,224000,8.0,2,0,1,0,1,6
157,36,2012,4,1,1,3.0,221312,6.0,0,0,1,0,2,12
24433,23,2014,7,1,1,2.5,128000,4.0,0,1,1,0,7,4
9722,23,2015,9,1,4,2.0,486563,4.0,0,1,1,0,8,4
3000,36,2001,9,0,5,2.0,11111,4.0,0,2,1,1,2,6
1646,36,2010,9,1,5,3.5,205968,6.0,0,0,1,0,14,12
627,36,2011,4,1,5,4.6,163298,8.0,0,0,1,0,14,12
34419,54,2013,4,1,1,2.0,95430,4.0,0,1,1,0,12,4
784,32,2015,4,1,5,4.6,102885,8.0,0,0,1,0,1,12
16935,5,2004,4,1,1,3.0,250000,8.0,2,0,1,0,2,0
4704,36,2017,4,1,5,3.5,59331,6.0,0,2,1,0,1,0
9879,36,2011,9,1,1,3.0,273186,6.0,0,2,1,0,14,12
29793,8,2013,1,1,5,3.6,134400,6.0,1,2,0,0,7,8
17249,39,2011,4,0,5,2.0,112000,4.0,2,1,1,0,7,10
10349,58,2014,3,0,2,1.5,73000,4.0,3,1,1,1,14,4
23932,23,2013,4,1,1,2.0,166762,4.0,0,1,1,0,14,4
1098,16,2014,9,1,5,2.5,284880,4.0,0,1,1,0,2,12
13172,23,2006,4,1,5,2.7,160000,6.0,2,0,1,0,1,8
25089,23,2015,9,1,5,1.6,59000,4.0,2,1,0,0,12,8
6272,42,1999,2,0,5,1.6,1650,4.0,1,1,1,0,11,4
5959,35,2002,3,0,4,1.5,11000,4.0,2,1,1,1,2,4
28539,58,2016,3,0,5,1.8,31000,4.0,0,1,1,0,7,8
3058,3,2014,3,1,5,3.0,140507,6.0,0,0,1,0,12,0
470,36,2013,9,1,5,3.5,220696,6.0,0,0,1,0,1,12
26657,36,2012,4,1,1,3.0,271701,6.0,0,0,1,0,14,12
1490,41,2018,9,1,5,1.8,11469,4.0,0,1,1,0,1,12
9722,58,2008,9,0,2,1.5,240000,4.0,0,1,1,0,7,10
18660,28,2016,9,1,1,1.6,28647,4.0,0,1,1,0,12,4
19444,7,2012,4,1,5,6.2,137210,8.0,0,2,1,0,1,12
1568,58,2012,9,1,2,2.5,119765,4.0,0,1,1,0,11,12
12306,54,2010,9,1,1,2.0,199868,4.0,0,1,1,0,12,4
41281,54,2016,4,1,5,1.6,77000,4.0,0,1,1,0,1,4
28830,23,2012,4,1,1,2.0,120950,4.0,0,1,1,0,12,4
18817,58,2011,9,1,2,1.8,178000,4.0,3,1,1,0,7,6
21326,5,2011,1,1,5,3.0,220763,6.0,2,0,0,0,1,15
62722,22,2004,4,1,5,6.0,100070,8.0,0,0,1,0,1,6
16308,58,2010,3,0,2,1.8,135797,4.0,0,1,1,0,11,0
49550,5,2009,3,1,5,4.4,167000,6.0,2,2,2,0,1,9
23521,58,2012,9,0,2,2.5,214098,4.0,0,1,1,0,12,0
11290,58,2008,9,0,2,1.5,173000,4.0,3,1,1,0,2,8
7683,42,1999,3,0,5,1.6,19066,4.0,1,1,1,0,2,2
23834,27,2019,9,1,5,3.6,14096,6.0,0,2,1,0,14,12
3000,5,1993,9,1,5,2.8,111000,6.0,1,2,1,0,14,1
10036,23,2014,9,1,4,2.0,362454,4.0,0,1,1,0,12,4
14426,58,2010,3,0,2,1.8,188800,4.0,0,1,1,0,12,8
16308,23,2016,9,1,4,2.0,310064,4.0,0,1,1,0,14,4
10976,55,2015,9,0,5,2.0,96000,4.0,2,0,1,0,14,12
9408,36,2000,9,1,0,3.2,192000,6.0,2,0,1,0,12,6
20385,21,2004,7,1,5,3.0,0,4.0,0,0,1,0,1,1
11290,36,1999,6,0,1,2.9,370000,6.0,1,2,1,0,14,0
28852,5,2012,9,1,5,2.0,190000,4.0,2,2,1,0,13,12
1725,61,2016,9,1,5,1.8,89525,4.0,0,1,1,0,14,12
24932,23,2014,4,1,1,2.0,52197,4.0,0,1,1,0,0,4
17249,41,2012,4,0,5,1.6,99000,4.0,2,1,1,0,1,10
627,8,2017,3,1,2,1.5,102379,4.0,0,1,1,0,2,12
51373,23,2016,4,1,1,2.2,140552,4.0,0,1,1,0,14,4
100355,5,2014,4,1,5,4.4,0,8.0,2,0,2,0,1,12
12544,23,2015,9,1,4,2.0,553481,4.0,0,1,1,0,8,4
52059,32,2012,4,1,5,4.6,229334,8.0,0,0,1,0,1,0
7997,41,2004,9,0,5,1.2,248000,4.0,1,1,0,0,2,7
4547,36,2008,4,1,1,3.0,213998,6.0,0,0,1,0,12,12
17562,28,2013,9,1,5,2.4,130000,4.0,2,1,1,0,14,10
15994,23,2009,7,1,1,2.5,74121,4.0,0,1,1,0,1,4
12720,23,2012,9,1,1,1.6,169486,4.0,0,1,1,0,7,4
8781,42,2003,9,1,1,3.0,199000,6.0,2,1,1,0,7,16
42692,54,2017,4,1,1,1.6,29308,4.0,0,1,1,0,14,4
9252,23,2015,9,1,4,2.0,374013,4.0,0,1,1,0,8,4
24709,23,2014,9,1,1,1.6,133480,4.0,0,1,1,0,14,4
2430,58,2012,9,1,2,2.5,228717,4.0,0,1,1,0,7,12
9565,58,2012,4,1,5,3.5,285186,6.0,0,1,1,0,7,12
16308,36,2005,4,1,4,5.0,168520,8.0,2,0,1,0,3,12
45044,23,2017,9,1,5,2.0,87810,4.0,0,1,1,0,3,4
10036,23,2016,9,1,4,2.0,514781,4.0,0,1,1,0,8,4
32929,5,2007,4,1,5,4.8,248000,8.0,2,0,1,0,1,0
28225,16,2013,9,1,2,2.0,126000,4.0,3,1,1,0,7,4
8467,23,2006,3,0,5,1.4,0,4.0,0,1,1,0,12,8
15850,54,2012,4,1,1,2.0,142014,4.0,0,1,1,0,12,4
4547,36,2008,9,1,1,3.5,494317,6.0,0,0,1,0,1,12
5018,5,2001,1,0,5,2.5,160000,6.0,2,2,0,0,12,0
53540,8,2016,9,1,5,2.5,62230,4.0,0,1,1,0,1,4
11917,23,2012,9,1,2,2.4,116000,4.0,0,1,1,0,14,8
1176,35,2015,9,1,5,2.5,142800,4.0,0,1,1,0,7,12
8938,58,2013,3,0,2,1.5,109000,4.0,0,1,1,1,12,2
20005,23,2011,9,1,5,1.6,106616,4.0,0,1,1,0,1,4
15681,3,2010,9,1,5,2.0,192000,4.0,1,0,1,0,1,10
7840,16,1998,2,0,1,2.5,1000,1.0,1,2,1,0,14,1
7300,21,2012,3,0,5,1.3,100000,4.0,0,1,1,1,14,4
8154,58,2008,3,0,2,1.5,200000,4.0,0,1,1,0,7,8
25089,15,2014,3,1,1,1.4,20000,4.0,1,1,0,0,1,12
3450,36,2009,9,1,1,3.5,109139,6.0,0,2,1,0,1,12
3136,35,2018,4,1,5,2.5,67066,4.0,0,1,1,0,14,12
10506,55,2014,9,1,5,2.0,142211,4.0,0,0,1,0,1,0
9095,42,2003,2,0,1,1.7,16500,4.0,1,1,1,0,11,2
10976,23,2011,9,0,5,2.4,149000,4.0,2,1,1,0,2,10
9095,58,2007,3,0,2,1.5,150000,4.0,0,1,1,0,12,9
470,58,2010,4,1,2,1.8,408997,4.0,0,1,1,0,14,12
392,36,2014,9,1,1,3.5,29675,6.0,0,0,1,0,1,12
157,23,2014,9,1,5,2.4,274981,4.0,0,1,1,0,7,12
6429,23,2014,9,1,4,2.0,531500,4.0,0,1,1,0,8,4
28225,36,2008,1,1,5,3.5,77300,6.0,2,2,1,0,1,12
941,58,2013,4,1,5,2.7,177894,4.0,0,0,1,0,12,12
22580,58,2013,9,1,5,2.5,47000,4.0,0,1,1,0,14,8
26657,36,2007,7,1,1,3.0,180000,6.0,2,0,1,0,14,10
9408,13,2012,3,0,5,2.0,133000,4.0,0,1,1,0,7,8
8467,41,2005,3,0,5,1.5,111111,4.0,0,0,1,1,5,6
14454,23,2012,9,1,5,1.6,149935,4.0,0,1,1,0,1,4
392,27,2014,4,1,5,3.2,171734,6.0,0,1,1,0,14,12
4077,23,2013,9,1,5,2.4,111930,4.0,0,1,1,0,12,12
65858,31,2012,4,1,1,3.0,110000,6.0,2,0,1,0,1,12
9408,36,2000,9,1,0,3.2,1000,6.0,0,2,0,0,0,0
